SubjId,Day,ActType,frequency,DietType,frequency,HoursSleep,slpType,Morningness,Eveningness,Lark,Owl
074,12.3.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 4, 1, 3, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 1, 2, 3, 1, 1, 1, 0, 4, 2, 1]",9.708889,3,1,0,1,0
074,12.4.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 4, 1, 2, 1, 3, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 1, 3, 2, 1, 1, 3, 0, 4, 1, 1]",9.803333,3,1,0,1,0
074,12.5.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 4, 1, 6, 2, 2, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 1, 1, 2, 1, 1, 1, 0, 4, 1, 1]",9.272222,3,1,0,1,0
074,12.6.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 1, 1, 3, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 1, 2, 1, 1, 1, 1, 0, 4, 1, 1]",8.948889,2,1,0,1,0
074,12.7.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 4, 1, 3, 1, 3, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 1, 2, 1, 1, 1, 1, 0, 2, 1, 1]",8.167778,2,1,0,1,0
074,12.8.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 2, 4, 3, 1, 4, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 1, 3, 2, 1, 1, 1, 0, 2, 1, 1]",7.73,1,1,0,1,0
074,12.9.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 2, 2, 4, 1, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 1, 3, 4, 1, 1, 2, 0, 1, 1, 1]",10.032222,4,1,0,1,0
074,12.10.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 4, 3, 3, 2, 5, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 3, 1, 3, 1, 1, 1, 0, 5, 1, 1]",7.948889,1,1,0,1,0
075,1.8.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 2, 0, 0, 2, 0, 0, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",7.594444,1,0,1,0,1
075,1.9.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 4, 0, 1, 0, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 0, 1, 1, 2, 2, 1, 1, 1]",9.157778,3,0,1,0,1
075,1.10.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 1, 0, 5, 0, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1]",9.803333,3,0,0,0,0
075,1.11.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 3, 0, 1, 0, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1]",7.615556,1,1,0,1,0
075,1.12.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 3, 0, 1, 0, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10.272222,4,1,0,1,0
075,1.13.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 3, 0, 1, 1, 4, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1]",8.604444,2,1,0,1,0
075,1.14.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 3, 1, 3, 1, 4, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1]",9.001111,3,1,0,1,0
075,1.15.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 4, 3, 1, 3, 1, 2, 6]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.543333,0,0,1,0,1
075,1.16.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 4, 3, 1, 3, 1, 1, 6]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8.438889,2,0,1,0,1
075,1.17.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 4, 3, 1, 5, 1, 2, 6]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1]",5.917778,0,0,1,0,1
075,1.18.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 4, 5, 1, 1, 1, 1, 6]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1]",10.741111,4,1,0,1,0
075,1.19.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 5, 1, 1, 1, 2, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1]",8.594444,2,1,0,1,0
075,1.20.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 5, 1, 5, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1]",7.605556,1,1,1,0,0
075,1.21.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 4, 5, 1, 1, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1]",8.235556,2,1,0,1,0
